columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
5.0,5079.0,,,De 25-29 Años,6,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5079.0,,,De 30-34 Años,5,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5079.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5079.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5079.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5079.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5079.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,05086 Belmira,Total,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 15-19 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 25-29 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5086.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,05088 Bello,Total,380,0,18,55,154,4,0,51,38,54,5,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 15-19 Años,44,0,3,24,17,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 20-24 Años,92,0,5,9,52,2,0,8,7,8,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 25-29 Años,124,0,5,11,52,1,0,21,15,17,2,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 30-34 Años,77,0,3,7,20,1,0,15,14,16,1,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 35-39 Años,33,0,1,2,9,0,0,6,2,11,2,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 40-44 Años,10,0,1,2,4,0,0,1,0,2,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5088.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,05091 Betania,Total,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 25-29 Años,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 35-39 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5091.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,05093 Betulia,Total,10,0,3,3,4,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 15-19 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 20-24 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 25-29 Años,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 30-34 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 40-44 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5093.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,05101 Ciudad Bolívar,Total,18,0,5,6,3,0,0,2,0,1,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 15-19 Años,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 20-24 Años,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 25-29 Años,6,0,1,0,2,0,0,2,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 30-34 Años,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5101.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,05107 Briceño,Total,9,0,3,1,3,0,0,0,0,1,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 15-19 Años,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 20-24 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 25-29 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 30-34 Años,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 35-39 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5107.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,05113 Buriticá,Total,9,0,2,1,5,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 20-24 Años,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 25-29 Años,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 35-39 Años,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5113.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,05120 Cáceres,Total,38,0,4,17,11,0,0,1,2,0,0,0,0,0,3,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 15-19 Años,12,0,1,9,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 20-24 Años,13,0,0,5,6,0,0,0,1,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 25-29 Años,5,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 30-34 Años,5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 35-39 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5120.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,05125 Caicedo,Total,9,0,3,3,2,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 15-19 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 30-34 Años,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5125.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,05129 Caldas,Total,39,0,4,8,12,0,0,7,4,2,0,0,0,0,2,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 15-19 Años,9,0,2,5,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 20-24 Años,10,0,0,2,3,0,0,4,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 25-29 Años,13,0,0,0,6,0,0,2,2,2,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 30-34 Años,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 35-39 Años,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 40-44 Años,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5129.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,05134 Campamento,Total,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 25-29 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 30-34 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5134.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,05138 Cañasgordas,Total,13,0,1,5,5,0,0,1,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 15-19 Años,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 20-24 Años,5,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 25-29 Años,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5138.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,05142 Caracolí,Total,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5142.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,05145 Caramanta,Total,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 30-34 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5145.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,05147 Carepa,Total,66,0,5,13,27,1,0,5,2,11,0,0,0,2,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 15-19 Años,9,0,1,4,4,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 20-24 Años,18,0,1,5,8,0,0,3,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 25-29 Años,16,0,2,1,8,0,0,2,1,2,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 30-34 Años,13,0,1,1,5,0,0,0,1,4,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 35-39 Años,8,0,0,1,1,1,0,0,0,4,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 40-44 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 45-49 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5147.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,05148 El Carmen de Viboral,Total,52,0,3,5,21,0,0,6,3,12,1,1,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 15-19 Años,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 20-24 Años,10,0,0,1,6,0,0,1,2,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 25-29 Años,14,0,0,2,5,0,0,2,1,4,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 30-34 Años,15,0,0,0,6,0,0,1,0,7,0,1,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 35-39 Años,8,0,2,0,2,0,0,2,0,1,1,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5148.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,05150 Carolina,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5150.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5154.0,,05154 Caucasia,Total,130,2,6,42,47,2,0,10,9,4,0,1,0,6,1,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 10-14 Años,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 15-19 Años,25,0,0,16,5,0,0,1,0,0,0,0,0,3,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 20-24 Años,40,0,1,14,20,1,0,2,1,0,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 25-29 Años,25,2,3,2,10,1,0,4,1,2,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 30-34 Años,14,0,0,3,5,0,0,1,1,2,0,0,0,1,1,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 35-39 Años,20,0,1,3,6,0,0,2,6,0,0,1,0,1,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 40-44 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5154.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5172.0,,05172 Chigorodó,Total,85,0,12,22,33,1,0,8,3,3,0,0,0,3,0,2023,nacimientos,Cuadro13
5.0,5172.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
5.0,5172.0,,,De 15-19 Años,20,0,2,14,3,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5172.0,,,De 20-24 Años,27,0,2,4,14,0,0,3,2,1,0,0,0,1,0,2023,nacimientos,Cuadro13
5.0,5172.0,,,De 25-29 Años,16,0,3,1,7,0,0,3,1,1,0,0,0,0,0,2023,nacimientos,Cuadro13
