columna,columna_1,"CUADRO 5 - Nacimientos por persona que atendió el parto según departamento, municipio de ocurrencia y sitio del parto",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,año,tipo,hoja_origen
5.0,5306.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5308.0,,05308 Girardota,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5308.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5308.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5308.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5308.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5310.0,,05310 Gómez Plata,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5310.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5310.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5310.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5310.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5313.0,,05313 Granada,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5313.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5313.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5313.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5313.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5315.0,,05315 Guadalupe,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5315.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5315.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5315.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5315.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5318.0,,05318 Guarne,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5318.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5318.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5318.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5318.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5321.0,,05321 Guatapé,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5321.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5321.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5321.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5321.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5347.0,,05347 Heliconia,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5347.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5347.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5347.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5347.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5353.0,,05353 Hispania,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5353.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5353.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5353.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5353.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5360.0,,05360 Itagüí,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5360.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5360.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5360.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5360.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5361.0,,05361 Ituango,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5361.0,,,Institución de Salud,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5361.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5361.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5361.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5364.0,,05364 Jardín,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5364.0,,,Institución de Salud,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5364.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5364.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5364.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5368.0,,05368 Jericó,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5368.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5368.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5368.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5368.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5376.0,,05376 La Ceja,Total,69,68,1,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5376.0,,,Institución de Salud,69,68,1,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5376.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5376.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5376.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5380.0,,05380 La Estrella,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5380.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5380.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5380.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5380.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5390.0,,05390 La Pintada,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5390.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5390.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5390.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5390.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5400.0,,05400 La Unión,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5400.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5400.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5400.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5400.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5411.0,,05411 Liborina,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5411.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5411.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5411.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5411.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5425.0,,05425 Maceo,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5425.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5425.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5425.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5425.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5440.0,,05440 Marinilla,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5440.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5440.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5440.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5440.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5467.0,,05467 Montebello,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5467.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5467.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5467.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5467.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5475.0,,05475 Murindó,Total,2,0,0,0,0,1,1,0,2023,nacimientos,Cuadro5
5.0,5475.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5475.0,,,Domicilio,2,0,0,0,0,1,1,0,2023,nacimientos,Cuadro5
5.0,5475.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5475.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5480.0,,05480 Mutatá,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5480.0,,,Institución de Salud,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5480.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5480.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5480.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5483.0,,05483 Nariño,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5483.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5483.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5483.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5483.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5490.0,,05490 Necoclí,Total,30,27,0,0,0,0,3,0,2023,nacimientos,Cuadro5
5.0,5490.0,,,Institución de Salud,26,26,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5490.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5490.0,,,Otro Sitio,3,1,0,0,0,0,2,0,2023,nacimientos,Cuadro5
5.0,5490.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5495.0,,05495 Nechí,Total,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5495.0,,,Institución de Salud,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5495.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5495.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5495.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5501.0,,05501 Olaya,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5501.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5501.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5501.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5501.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5541.0,,05541 Peñol,Total,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5541.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5541.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5541.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5541.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5543.0,,05543 Peque,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5543.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5543.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5543.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5543.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5576.0,,05576 Pueblorrico,Total,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5576.0,,,Institución de Salud,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5576.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5576.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5576.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5579.0,,05579 Puerto Berrío,Total,53,53,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5579.0,,,Institución de Salud,53,53,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5579.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5579.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5579.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5585.0,,05585 Puerto Nare,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5585.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5585.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5585.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5585.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5591.0,,05591 Puerto Triunfo,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5591.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5591.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5591.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5591.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5604.0,,05604 Remedios,Total,11,11,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5604.0,,,Institución de Salud,11,11,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5604.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5604.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5604.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5607.0,,05607 Retiro,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5607.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5607.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5607.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5607.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5615.0,,05615 Rionegro,Total,411,409,2,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5615.0,,,Institución de Salud,411,409,2,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5615.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5615.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5615.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5628.0,,05628 Sabanalarga,Total,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5628.0,,,Institución de Salud,5,5,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5628.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5628.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5628.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5631.0,,05631 Sabaneta,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5631.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5631.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5631.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5631.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5642.0,,05642 Salgar,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5642.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5642.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5642.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5642.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5647.0,,05647 San Andrés de Cuerquía,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5647.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5647.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5647.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5647.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5649.0,,05649 San Carlos,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5649.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5649.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5649.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5649.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5652.0,,05652 San Francisco,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5652.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5652.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5652.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5652.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5656.0,,05656 San Jerónimo,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5656.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5656.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5656.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5656.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5658.0,,05658 San José de La Montaña,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5658.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5658.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5658.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5658.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5659.0,,05659 San Juan de Urabá,Total,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5659.0,,,Institución de Salud,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5659.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5659.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5659.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5660.0,,05660 San Luis,Total,3,2,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5660.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5660.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5660.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5660.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5664.0,,05664 San Pedro de Los Milagros,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5664.0,,,Institución de Salud,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5664.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5664.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5664.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5665.0,,05665 San Pedro de Urabá,Total,18,17,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5665.0,,,Institución de Salud,17,17,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5665.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5665.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5665.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5667.0,,05667 San Rafael,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5667.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5667.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5667.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5667.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5670.0,,05670 San Roque,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5670.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5670.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5670.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5670.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5674.0,,05674 San Vicente,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5674.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5674.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5674.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5674.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5679.0,,05679 Santa Bárbara,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5679.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5679.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5679.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5679.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5686.0,,05686 Santa Rosa de Osos,Total,3,2,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5686.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5686.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5686.0,,,Otro Sitio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
5.0,5686.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5690.0,,05690 Santo Domingo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5690.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5690.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5690.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5690.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5697.0,,05697 El Santuario,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5697.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5697.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5697.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5697.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
5.0,5736.0,,05736 Segovia,Total,15,14,0,0,0,1,0,0,2023,nacimientos,Cuadro5
5.0,5736.0,,,Institución de Salud,14,14,0,0,0,0,0,0,2023,nacimientos,Cuadro5
