,Departamento de ocurrencia | Grupos de causas de defunción (lista colombia 105 para la tabulación de mortalidad),,Total,Total,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 dias,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2022,defunciones,Cuadro11
,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2022,defunciones,Cuadro11
41.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,27,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,2,0,1,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,053 Todas las demás formas de enfermedad del corazón,152,89,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,3,0,0,2,1,0,2,2,0,3,2,0,4,3,0,9,3,0,8,4,0,9,6,0,16,5,0,11,5,0,10,16,0,6,9,0,0,3,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
41.0,,054 Insuficiencia cardíaca,57,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,0,3,1,0,2,7,0,4,3,0,1,2,0,3,7,0,0,1,0,5,6,0,1,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,055 Enfermedades cerebrovasculares,369,187,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,0,1,1,0,3,2,0,4,2,0,9,6,0,10,9,0,13,8,0,21,17,0,27,16,0,18,26,0,39,36,0,22,37,0,12,11,0,3,5,0,1,2,0,0,0,0,2022,defunciones,Cuadro11
41.0,,056 Aterosclerosis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,057 Aneurisma aórtico,54,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,1,0,8,4,0,6,2,0,7,1,0,9,1,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,57,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,4,0,2,4,0,5,4,0,5,5,0,2,6,0,2,7,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,059 Neumonía,214,109,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,2,0,3,0,0,0,0,0,1,1,0,4,0,0,4,4,0,7,6,0,14,3,0,8,6,0,9,12,0,15,14,0,14,13,0,11,25,0,7,12,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,319,173,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,9,2,0,11,12,0,18,10,0,29,17,0,25,34,0,37,28,0,26,28,0,12,11,0,1,1,0,0,0,0,2022,defunciones,Cuadro11
41.0,,061 Enfermedades del pulmón debidas a agentes externos,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,1,2,0,1,0,0,4,1,0,1,4,0,3,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,062 Todas las demás enfermedades del sistema respiratorio,71,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,3,1,0,3,2,0,2,4,0,5,4,0,5,3,0,5,3,0,6,2,0,4,3,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,063 Ulcera,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",41,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,1,0,4,1,0,1,5,0,4,9,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,066 Enfermedades del hígado,81,47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,5,1,0,2,3,0,6,6,0,8,2,0,5,8,0,7,4,0,2,3,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",65,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,3,4,0,4,4,0,6,1,0,6,5,0,5,10,0,1,6,0,2,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",39,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,6,0,5,3,0,2,3,0,0,4,0,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,39,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,3,0,0,1,3,0,2,5,0,4,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,070 Hemorragia gastrointestinal,44,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,4,2,0,7,1,0,2,3,0,2,2,0,5,3,0,0,4,0,1,1,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
41.0,,071 Enfermedades de la piel y del tejido subcutáneo,27,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,0,2,1,0,2,1,0,0,2,0,1,1,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,65,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,1,5,0,0,2,0,0,3,0,0,1,0,0,5,0,1,2,0,1,1,0,5,2,0,3,2,0,3,4,0,2,3,0,2,4,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,073 Enfermedades glomerulares y tubulointersticiales,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,074 Insuficiencia renal,77,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,8,1,0,5,5,0,8,4,0,5,7,0,4,3,0,6,3,0,7,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,075 Todas las demás enfermedades del sistema urinario,62,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,1,1,0,0,5,0,2,3,0,4,5,0,0,8,0,1,4,0,5,3,0,3,6,0,3,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,076 Hiperplasia de la próstata,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,077 Trastornos de los órganos genitales,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"078 Embarazo, parto y puerperio",15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,4,2,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,4,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",8,7,1,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,082 Trastornos respiratorios específicos del período perinatal,36,17,19,0,0,2,0,4,6,0,8,5,0,2,3,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,4,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,084 Infecciones específicas del período perinatal,19,6,13,0,0,0,0,2,1,0,3,4,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,085 Enterocolitis necrotizante del feto y del recién nacido,6,2,4,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,086 Todas las demás afecciones originadas en el período perinatal,14,6,8,0,1,1,0,2,1,0,1,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,087 Malformaciones congénitas del sistema circulatorio,37,20,17,0,1,0,0,2,0,0,2,1,0,6,5,0,0,0,0,1,3,0,3,1,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",39,22,17,0,0,2,0,1,2,0,5,3,0,5,1,0,0,0,0,1,5,0,1,1,0,1,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"089 Signos, síntomas y afecciones mal definidas",51,40,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,1,0,3,1,0,5,1,0,2,0,0,5,0,0,2,1,0,3,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,2022,defunciones,Cuadro11
41.0,,090 Accidentes de transporte de motor y secuelas,343,286,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,0,4,0,0,31,3,0,38,5,0,34,4,0,27,8,0,16,6,0,24,4,0,18,5,0,18,1,0,14,2,0,17,4,0,13,2,0,11,2,0,7,4,0,5,1,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,091 Otros accidentes de transporte terrestre,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,093 Caídas,47,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,1,0,2,2,0,4,1,0,4,0,0,3,1,0,4,1,0,3,2,0,3,1,0,0,2,0,1,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro11
41.0,,095 Ahogamiento y sumersión accidentales,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,096 Otros accidentes que obstruyen la respiración,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"098 Exposición al humo, fuego y llamas",5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,100 Lesiones autoinfligidas intencionalmente (suicidios) y secuelas,99,83,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,14,1,0,9,3,0,13,4,0,10,0,0,5,1,0,1,2,0,5,0,0,3,1,0,6,0,0,6,1,0,1,0,0,4,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,101 Agresiones (homicidios) y secuelas,295,269,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,37,2,0,44,3,0,38,4,0,40,3,0,31,3,0,18,1,0,19,1,0,11,2,0,11,1,0,8,0,0,4,1,0,0,1,0,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,102 Eventos de intención no determinada y secuelas,47,39,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,4,0,0,2,0,0,1,0,1,1,0,0,1,1,0,2,0,0,2,1,0,2,1,0,2,1,0,4,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,103 Intervención legal y operaciones de guerra y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
41.0,,105 Otros accidentes y secuelas,38,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,1,0,1,2,0,1,0,0,3,0,0,4,1,0,2,2,0,4,0,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
44.0,44 La Guajira,TOTAL,2750,1595,1154,1,7,8,0,32,19,0,72,34,0,37,36,0,3,0,0,45,33,0,40,33,0,33,26,0,16,19,0,12,11,0,13,7,0,43,13,0,69,23,0,62,23,0,67,30,0,63,33,0,63,39,0,56,36,0,64,34,0,84,59,0,99,56,1,109,61,0,125,79,0,101,88,0,104,105,0,88,100,0,65,79,0,17,46,0,6,24,0,0,0,0,2022,defunciones,Cuadro11
44.0,,001 Enfermedades infecciosas intestinales,50,26,24,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,2,0,5,7,0,5,6,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
44.0,,002 Tuberculosis y secuelas,44,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,2,1,0,1,1,0,1,3,0,0,0,0,1,2,0,0,0,0,1,3,0,3,3,0,5,0,0,1,0,0,1,1,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
