coddepartamento,departamento,codmunicipio,municipio,indicador,a_o,valor_indicador
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2010,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2011,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2012,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2013,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2014,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2015,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2016,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2017,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2019,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2020,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2005,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2006,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2007,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2008,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2009,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2010,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2011,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2012,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2013,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2014,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2015,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2016,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2017,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2019,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PORCENTAJE DE PARTOS INSTITUCIONALES,2020,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2005,8.4375
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2006,8.846153846
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2007,4.545454545
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2008,4.285714286
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2009,7.846153846
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2010,6
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2011,6.285714286
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2012,5.5
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2013,2.666666667
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2014,5.6
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2015,7
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2016,2
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2017,2.5
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2019,5.714285714
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROMEDIO DE CONTROLES PRENATALES,2020,6.111111111
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2005,15.625
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2006,23.07692308
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2007,9.090909091
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2016,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2005,46.875
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2006,53.84615385
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2007,81.81818182
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2008,64.28571429
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2009,84.61538462
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2010,71.42857143
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2011,100
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2012,50
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2013,100
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2013,7.036059807
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2014,60
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2015,60
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2019,42.85714286
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2020,33.33333333
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2005,17.27861771
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2006,10.77586207
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2007,10.86956522
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2008,2.202643172
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2009,4.494382022
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2010,2.288329519
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2014,4.962779156
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2015,5.025125628
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2016,2.564102564
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2020,2.150537634
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2005,35.39823009
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2006,21.73913043
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2007,21.55172414
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2008,4.329004329
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2009,8.733624454
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2010,4.444444444
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2014,9.756097561
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2015,9.900990099
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2016,5.076142132
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2020,4.545454545
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2005,31.25
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2008,71.42857143
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2011,142.8571429
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2015,200
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD EN MENORES DE UN AÑO DE EDAD,2008,71.42857143
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD EN MENORES DE UN AÑO DE EDAD,2015,200
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD FETAL,2008,66.66666667
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD FETAL,2010,125
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2005,4.668155064
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2006,2.222222222
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2007,3.01689461
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2008,2.40288346
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2009,2.193419741
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2010,0.595592615
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2011,3.361676884
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2012,1.969279244
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2013,2.746174971
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2014,4.690248192
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2015,3.114658361
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2016,2.13385063
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2017,2.899110939
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2018,1.733436055
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2019,2.939255389
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD GENERAL,2020,2.396548969
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD NEONATAL,2008,71.42857143
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD NEONATAL TEMPRANA,2008,71.42857143
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD PERINATAL,2008,71.42857143
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",88564,Providencia,TASA DE MORTALIDAD POST NEONATAL,2015,200
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2005,36.76470588
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2006,39.02439024
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2007,38.96103896
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2008,30.11093502
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2009,27.65388046
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2010,38.53383459
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2011,21.77554439
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2012,27.68987342
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2013,33.30486763
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2014,28.33078101
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2015,20.85070892
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2016,14.05810684
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2017,19.11381407
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2018,31.89493433
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2019,23.02631579
91,Amazonas,91001,Leticia,MUERTE FETOINFANTIL,2020,25.08960573
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2005,3.797468354
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2006,1.985815603
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2007,5.85975024
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2010,2.657807309
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2011,2.272727273
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2012,2.316960148
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2013,3.919694073
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2014,3.706972639
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2015,2.898550725
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2016,1.981230448
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2017,1.185770751
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2018,2.860169492
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2019,2.609727165
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2020,3.463855422
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2005,6.838453915
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2006,5.144291092
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2007,8.435852373
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2008,7.460184409
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2009,6.378986867
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2010,5.973025048
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2011,5.166374781
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2012,5.183946488
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2014,7.035573123
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2015,5.91818973
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2016,4.815864023
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2017,3.113553114
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2018,4.8828125
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2019,5.292792793
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2020,7.808219178
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2005,60.99773243
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2006,58.49858357
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2007,60.18054162
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2008,57.96178344
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2009,51.62241888
91,Amazonas,91001,Leticia,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2010,46.27329193
