columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen,cuadro
73.0,73226.0,,,Cabecera municipal,3,0,0,0,0,0,3,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73226.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73226.0,,,Rural disperso,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73226.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73236.0,,73236 Dolores,Total,8,0,0,0,1,0,2,4,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73236.0,,,Cabecera municipal,3,0,0,0,1,0,0,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73236.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73236.0,,,Rural disperso,4,0,0,0,0,0,1,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73236.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73268.0,,73268 Espinal,Total,75,1,0,0,4,21,30,16,3,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73268.0,,,Cabecera municipal,60,1,0,0,3,18,24,12,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73268.0,,,Centro poblado,6,0,0,0,0,1,3,1,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73268.0,,,Rural disperso,9,0,0,0,1,2,3,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73268.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73270.0,,73270 Falan,Total,5,0,0,0,0,2,1,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73270.0,,,Cabecera municipal,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73270.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73270.0,,,Rural disperso,3,0,0,0,0,2,0,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73270.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73275.0,,73275 Flandes,Total,23,0,0,0,0,5,11,6,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73275.0,,,Cabecera municipal,20,0,0,0,0,4,10,5,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73275.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73275.0,,,Rural disperso,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73275.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73283.0,,73283 Fresno,Total,31,0,0,0,3,8,16,3,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73283.0,,,Cabecera municipal,16,0,0,0,1,4,8,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73283.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73283.0,,,Rural disperso,14,0,0,0,2,4,7,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73283.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73319.0,,73319 Guamo,Total,21,0,0,1,2,5,5,6,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73319.0,,,Cabecera municipal,11,0,0,1,1,2,3,4,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73319.0,,,Centro poblado,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73319.0,,,Rural disperso,8,0,0,0,1,2,1,2,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73319.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73347.0,,73347 Herveo,Total,6,0,0,0,1,1,4,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73347.0,,,Cabecera municipal,3,0,0,0,0,0,3,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73347.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73347.0,,,Rural disperso,2,0,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73347.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73349.0,,73349 Honda,Total,10,0,0,0,1,2,6,0,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73349.0,,,Cabecera municipal,9,0,0,0,1,2,5,0,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73349.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73349.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73349.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73352.0,,73352 Icononzo,Total,15,0,0,0,0,5,6,4,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73352.0,,,Cabecera municipal,5,0,0,0,0,2,1,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73352.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73352.0,,,Rural disperso,10,0,0,0,0,3,5,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73352.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73408.0,,73408 Lérida,Total,11,0,0,0,0,2,4,5,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73408.0,,,Cabecera municipal,9,0,0,0,0,1,4,4,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73408.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73408.0,,,Rural disperso,2,0,0,0,0,1,0,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73408.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73411.0,,73411 Líbano,Total,29,0,0,0,3,6,15,5,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73411.0,,,Cabecera municipal,20,0,0,0,1,6,9,4,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73411.0,,,Centro poblado,3,0,0,0,1,0,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73411.0,,,Rural disperso,6,0,0,0,1,0,4,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73411.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73443.0,,73443 San Sebastián de Mariquita,Total,30,0,0,0,2,6,15,5,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73443.0,,,Cabecera municipal,24,0,0,0,1,6,10,5,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73443.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73443.0,,,Rural disperso,6,0,0,0,1,0,5,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73443.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73449.0,,73449 Melgar,Total,47,0,1,0,1,14,21,10,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73449.0,,,Cabecera municipal,41,0,0,0,1,13,19,8,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73449.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73449.0,,,Rural disperso,6,0,1,0,0,1,2,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73449.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73461.0,,73461 Murillo,Total,1,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73461.0,,,Cabecera municipal,1,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73461.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73461.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73461.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73483.0,,73483 Natagaima,Total,8,0,0,0,0,1,4,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73483.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73483.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73483.0,,,Rural disperso,6,0,0,0,0,0,3,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73483.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73504.0,,73504 Ortega,Total,26,0,0,0,1,8,6,9,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73504.0,,,Cabecera municipal,9,0,0,0,0,2,2,4,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73504.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73504.0,,,Rural disperso,16,0,0,0,1,6,3,5,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73504.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73520.0,,73520 Palocabildo,Total,10,0,0,1,1,3,3,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73520.0,,,Cabecera municipal,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73520.0,,,Centro poblado,1,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73520.0,,,Rural disperso,6,0,0,0,1,2,1,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73520.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73547.0,,73547 Piedras,Total,5,0,0,0,0,1,1,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73547.0,,,Cabecera municipal,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73547.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73547.0,,,Rural disperso,2,0,0,0,0,0,0,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73547.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73555.0,,73555 Planadas,Total,36,0,0,1,2,2,25,5,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73555.0,,,Cabecera municipal,11,0,0,0,0,1,8,1,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73555.0,,,Centro poblado,6,0,0,0,1,0,4,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73555.0,,,Rural disperso,19,0,0,1,1,1,13,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73555.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73563.0,,73563 Prado,Total,5,0,0,0,0,0,3,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73563.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73563.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73563.0,,,Rural disperso,3,0,0,0,0,0,2,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73563.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73585.0,,73585 Purificación,Total,17,0,0,0,1,4,5,5,2,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73585.0,,,Cabecera municipal,6,0,0,0,1,1,1,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73585.0,,,Centro poblado,2,0,0,0,0,2,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73585.0,,,Rural disperso,9,0,0,0,0,1,4,3,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73585.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73616.0,,73616 Rioblanco,Total,27,0,0,1,0,3,13,10,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73616.0,,,Cabecera municipal,6,0,0,0,0,0,4,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73616.0,,,Centro poblado,3,0,0,0,0,0,2,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73616.0,,,Rural disperso,18,0,0,1,0,3,7,7,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73616.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73622.0,,73622 Roncesvalles,Total,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73622.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73622.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73622.0,,,Rural disperso,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73622.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73624.0,,73624 Rovira,Total,23,0,0,0,3,3,12,5,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73624.0,,,Cabecera municipal,8,0,0,0,0,1,4,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73624.0,,,Centro poblado,4,0,0,0,1,1,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73624.0,,,Rural disperso,11,0,0,0,2,1,7,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73624.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73671.0,,73671 Saldaña,Total,13,0,0,0,0,2,8,3,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73671.0,,,Cabecera municipal,9,0,0,0,0,1,6,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73671.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73671.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73671.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73675.0,,73675 San Antonio,Total,9,0,0,0,0,2,3,3,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73675.0,,,Cabecera municipal,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73675.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73675.0,,,Rural disperso,6,0,0,0,0,1,2,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73675.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73678.0,,73678 San Luis,Total,10,0,0,0,0,3,3,4,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73678.0,,,Cabecera municipal,3,0,0,0,0,1,0,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73678.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73678.0,,,Rural disperso,6,0,0,0,0,1,3,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73678.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73686.0,,73686 Santa Isabel,Total,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73686.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73686.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73686.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73686.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73770.0,,73770 Suárez,Total,4,0,0,0,0,1,2,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73770.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73770.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73770.0,,,Rural disperso,2,0,0,0,0,1,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73770.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73854.0,,73854 Valle de San Juan,Total,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73854.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73854.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73854.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73854.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73861.0,,73861 Venadillo,Total,8,0,0,0,0,3,3,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73861.0,,,Cabecera municipal,6,0,0,0,0,2,2,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73861.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73861.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73861.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73870.0,,73870 Villahermosa,Total,7,0,0,0,0,4,2,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73870.0,,,Cabecera municipal,3,0,0,0,0,1,1,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73870.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73870.0,,,Rural disperso,4,0,0,0,0,3,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73870.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73873.0,,73873 Villarrica,Total,3,0,0,0,1,0,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73873.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73873.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73873.0,,,Rural disperso,3,0,0,0,1,0,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73873.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
73.0,73999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76000.0,76 Valle del Cauca,Total Dpto,Total,3142,22,37,57,206,764,1378,598,79,1,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76000.0,,,Cabecera municipal,2713,20,33,46,176,649,1189,535,65,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76000.0,,,Centro poblado,230,0,1,7,9,66,106,32,9,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76000.0,,,Rural disperso,199,2,3,4,21,49,83,31,5,1,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76001.0,,76001 Cali,Total,1609,10,23,23,96,380,709,327,41,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76001.0,,,Cabecera municipal,1556,10,21,23,94,364,686,321,37,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76001.0,,,Centro poblado,30,0,0,0,1,10,12,4,3,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76001.0,,,Rural disperso,23,0,2,0,1,6,11,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76020.0,,76020 Alcalá,Total,8,0,0,0,1,2,4,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76020.0,,,Cabecera municipal,7,0,0,0,1,1,4,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76020.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76020.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76020.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76036.0,,76036 Andalucía,Total,10,0,0,1,1,1,5,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76036.0,,,Cabecera municipal,8,0,0,1,1,1,3,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76036.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76036.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76036.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76041.0,,76041 Ansermanuevo,Total,7,0,0,0,1,1,2,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76041.0,,,Cabecera municipal,6,0,0,0,1,1,1,2,1,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76041.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76041.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76041.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76054.0,,76054 Argelia,Total,3,0,0,0,1,1,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76054.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76054.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76054.0,,,Rural disperso,2,0,0,0,1,1,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76054.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76100.0,,76100 Bolívar,Total,5,0,0,0,0,2,2,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76100.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76100.0,,,Centro poblado,2,0,0,0,0,1,0,1,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76100.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76100.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76109.0,,76109 Buenaventura,Total,253,3,4,4,12,64,119,42,5,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76109.0,,,Cabecera municipal,211,3,4,4,7,50,101,39,3,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76109.0,,,Centro poblado,20,0,0,0,0,6,11,1,2,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76109.0,,,Rural disperso,22,0,0,0,5,8,7,2,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76109.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76111.0,,76111 Guadalajara de Buga,Total,93,1,1,2,6,18,48,15,2,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76111.0,,,Cabecera municipal,72,1,1,2,5,17,33,11,2,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76111.0,,,Centro poblado,4,0,0,0,0,0,4,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76111.0,,,Rural disperso,17,0,0,0,1,1,11,4,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76111.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro6A,cuadro6a
76.0,76113.0,,76113 Bugalagrande,Total,21,1,0,0,2,7,4,5,2,0,2023,nacimientos,Cuadro6A,cuadro6a
