columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
70.0,70265.0,,,Sin información,11,5,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,1,0,2,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
70.0,70400.0,,70400 La Unión,TOTAL,31,20,11,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,0,11,5,0,3,2,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70400.0,,,Cabecera municipal,14,8,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,5,1,0,1,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70400.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70400.0,,,Rural disperso,15,11,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,3,0,2,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70400.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70418.0,,70418 Los Palmitos,TOTAL,44,21,23,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,12,9,0,6,9,0,0,3,0,0,0,0,2024,defunciones,Cuadro3
70.0,70418.0,,,Cabecera municipal,28,11,17,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,5,5,0,3,8,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70418.0,,,Centro poblado,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70418.0,,,Rural disperso,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70418.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70429.0,,70429 Majagual,TOTAL,86,54,32,0,0,0,0,0,1,0,0,0,0,14,1,0,8,4,0,13,15,0,19,11,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70429.0,,,Cabecera municipal,28,16,12,0,0,0,0,0,1,0,0,0,0,3,1,0,4,1,0,3,3,0,6,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70429.0,,,Centro poblado,8,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70429.0,,,Rural disperso,34,22,12,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,0,4,8,0,7,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70429.0,,,Sin información,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,3,0,5,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70473.0,,70473 Morroa,TOTAL,34,20,14,0,0,0,0,0,0,0,1,0,0,4,0,0,3,4,0,5,4,0,7,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70473.0,,,Cabecera municipal,22,10,12,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,0,2,4,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70473.0,,,Centro poblado,10,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70473.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70508.0,,70508 Ovejas,TOTAL,67,42,25,0,0,0,0,0,0,0,0,1,0,5,2,0,3,1,0,24,8,0,10,12,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70508.0,,,Cabecera municipal,37,24,13,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,14,5,0,6,6,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70508.0,,,Centro poblado,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70508.0,,,Rural disperso,19,12,7,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,6,1,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70508.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70523.0,,70523 Palmito,TOTAL,26,14,12,0,0,0,0,0,1,0,0,0,0,2,0,0,4,2,0,4,2,0,4,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70523.0,,,Cabecera municipal,9,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70523.0,,,Centro poblado,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70523.0,,,Rural disperso,13,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70523.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70670.0,,70670 Sampués,TOTAL,94,54,40,0,0,0,0,0,0,0,0,0,0,12,0,0,5,8,0,21,15,0,15,16,0,1,0,0,0,1,0,2024,defunciones,Cuadro3
70.0,70670.0,,,Cabecera municipal,53,31,22,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,13,10,0,8,9,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70670.0,,,Centro poblado,19,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,2,0,4,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70670.0,,,Rural disperso,19,13,6,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,4,2,0,3,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70670.0,,,Sin información,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
70.0,70678.0,,70678 San Benito Abad,TOTAL,74,48,25,1,0,0,0,0,0,0,2,2,0,9,1,1,5,5,0,22,9,0,10,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70678.0,,,Cabecera municipal,16,12,4,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,5,0,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70678.0,,,Centro poblado,37,20,17,0,0,0,0,0,0,0,0,1,0,2,1,0,2,4,0,11,8,0,5,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70678.0,,,Rural disperso,17,14,2,1,0,0,0,0,0,0,1,0,0,5,0,1,1,0,0,5,1,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70678.0,,,Sin información,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70702.0,,70702 San Juan de Betulia,TOTAL,30,15,15,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,7,3,0,3,7,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70702.0,,,Cabecera municipal,15,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4,2,0,1,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70702.0,,,Centro poblado,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70702.0,,,Rural disperso,6,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70702.0,,,Sin información,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70708.0,,70708 San Marcos,TOTAL,204,120,84,0,0,1,0,1,1,0,1,0,0,22,5,0,22,10,0,48,28,0,26,32,0,0,5,0,0,2,0,2024,defunciones,Cuadro3
70.0,70708.0,,,Cabecera municipal,137,77,60,0,0,1,0,1,1,0,0,0,0,9,3,0,10,8,0,36,22,0,21,22,0,0,3,0,0,0,0,2024,defunciones,Cuadro3
70.0,70708.0,,,Centro poblado,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70708.0,,,Rural disperso,28,25,3,0,0,0,0,0,0,0,1,0,0,13,1,0,6,0,0,3,1,0,2,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70708.0,,,Sin información,26,10,16,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,6,2,0,2,8,0,0,1,0,0,2,0,2024,defunciones,Cuadro3
70.0,70713.0,,70713 San Onofre,TOTAL,119,62,57,0,0,0,0,0,0,0,1,0,0,14,6,0,11,10,0,22,22,0,12,17,0,2,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70713.0,,,Cabecera municipal,52,23,29,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,0,9,11,0,5,11,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70713.0,,,Centro poblado,42,22,20,0,0,0,0,0,0,0,0,0,0,2,1,0,4,5,0,9,8,0,6,6,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70713.0,,,Rural disperso,20,15,5,0,0,0,0,0,0,0,1,0,0,9,1,0,2,0,0,2,2,0,1,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70713.0,,,Sin información,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70717.0,,70717 San Pedro,TOTAL,49,28,21,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,14,9,0,8,10,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70717.0,,,Cabecera municipal,33,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,6,0,6,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70717.0,,,Centro poblado,8,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70717.0,,,Rural disperso,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70717.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70742.0,,70742 San Luis de Sincé,TOTAL,92,51,41,0,0,0,0,1,0,0,0,0,0,11,1,0,9,7,0,16,11,0,14,22,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70742.0,,,Cabecera municipal,72,39,33,0,0,0,0,1,0,0,0,0,0,7,1,0,8,5,0,12,11,0,11,16,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70742.0,,,Centro poblado,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,2,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70742.0,,,Rural disperso,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70742.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70771.0,,70771 Sucre,TOTAL,67,35,31,1,0,1,0,0,0,0,0,0,0,3,0,1,6,2,0,16,12,0,8,14,0,1,1,0,1,1,0,2024,defunciones,Cuadro3
70.0,70771.0,,,Cabecera municipal,30,16,13,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,8,6,0,4,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70771.0,,,Centro poblado,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,1,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70771.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70771.0,,,Sin información,25,12,13,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,5,0,3,7,0,0,0,0,1,1,0,2024,defunciones,Cuadro3
70.0,70820.0,,70820 Santiago de Tolú,TOTAL,89,57,32,0,1,0,0,1,0,0,0,0,0,11,1,0,11,4,0,20,12,0,13,14,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70820.0,,,Cabecera municipal,73,45,28,0,1,0,0,0,0,0,0,0,0,8,1,0,8,4,0,17,11,0,11,12,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70820.0,,,Centro poblado,8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70820.0,,,Rural disperso,8,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70823.0,,70823 San José de Toluviejo,TOTAL,58,37,21,0,0,0,0,1,0,0,0,0,0,12,1,0,4,2,0,8,7,0,12,10,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70823.0,,,Cabecera municipal,20,13,7,0,0,0,0,1,0,0,0,0,0,4,0,0,2,1,0,3,3,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70823.0,,,Centro poblado,25,15,10,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,3,4,0,8,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70823.0,,,Rural disperso,12,8,4,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70823.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73000.0,73 Tolima,Total Dpto,TOTAL,9063,5016,4045,2,25,32,1,9,13,0,27,25,0,644,215,0,862,529,0,2285,1735,1,1134,1446,0,29,50,0,1,0,0,2024,defunciones,Cuadro3
73.0,73000.0,,,Cabecera municipal,7830,4169,3660,1,23,30,1,7,10,0,18,15,0,445,180,0,689,487,0,1984,1610,0,982,1286,0,21,42,0,0,0,0,2024,defunciones,Cuadro3
73.0,73000.0,,,Centro poblado,188,120,68,0,1,0,0,0,0,0,2,1,0,19,1,0,18,3,0,54,30,0,25,32,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
73.0,73000.0,,,Rural disperso,1015,706,309,0,1,2,0,2,3,0,7,9,0,177,34,0,149,38,0,239,92,0,124,124,0,7,7,0,0,0,0,2024,defunciones,Cuadro3
73.0,73000.0,,,Sin información,30,21,8,1,0,0,0,0,0,0,0,0,0,3,0,0,6,1,0,8,3,1,3,4,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
73.0,73001.0,,73001 Ibagué,TOTAL,5049,2611,2437,1,19,25,0,5,9,0,12,12,0,297,127,0,472,373,0,1240,1081,1,554,780,0,12,30,0,0,0,0,2024,defunciones,Cuadro3
73.0,73001.0,,,Cabecera municipal,4959,2541,2418,0,19,24,0,5,9,0,12,12,0,277,125,0,458,369,0,1214,1078,0,544,771,0,12,30,0,0,0,0,2024,defunciones,Cuadro3
73.0,73001.0,,,Centro poblado,22,20,2,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,7,0,0,4,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73001.0,,,Rural disperso,64,48,16,0,0,1,0,0,0,0,0,0,0,14,2,0,9,4,0,19,3,0,6,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73001.0,,,Sin información,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73024.0,,73024 Alpujarra,TOTAL,20,9,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,5,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73024.0,,,Cabecera municipal,12,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73024.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73024.0,,,Rural disperso,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73024.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73026.0,,73026 Alvarado,TOTAL,31,20,11,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,9,5,0,5,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73026.0,,,Cabecera municipal,17,11,6,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,3,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73026.0,,,Centro poblado,9,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73026.0,,,Rural disperso,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73026.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73030.0,,73030 Ambalema,TOTAL,28,20,8,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,7,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73030.0,,,Cabecera municipal,25,18,7,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,6,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73030.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73030.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73030.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73043.0,,73043 Anzoátegui,TOTAL,21,16,5,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,6,3,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73043.0,,,Cabecera municipal,5,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73043.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73043.0,,,Rural disperso,15,13,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73043.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73055.0,,73055 Armero,TOTAL,56,36,20,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0,17,10,0,9,9,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73055.0,,,Cabecera municipal,42,25,17,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,11,9,0,8,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73055.0,,,Centro poblado,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73055.0,,,Rural disperso,12,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73055.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73067.0,,73067 Ataco,TOTAL,46,32,14,0,1,0,0,0,0,0,1,0,0,5,0,0,7,0,0,8,6,0,9,8,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
73.0,73067.0,,,Cabecera municipal,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73067.0,,,Centro poblado,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73067.0,,,Rural disperso,20,13,7,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,1,4,0,4,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73067.0,,,Sin información,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
73.0,73124.0,,73124 Cajamarca,TOTAL,76,54,22,0,0,0,0,0,0,0,1,1,0,12,1,0,8,5,0,24,9,0,9,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
73.0,73124.0,,,Cabecera municipal,39,25,14,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,0,13,6,0,6,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
73.0,73124.0,,,Centro poblado,6,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73124.0,,,Rural disperso,31,24,7,0,0,0,0,0,0,0,1,0,0,7,0,0,6,2,0,8,3,0,2,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73124.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73148.0,,73148 Carmen de Apicalá,TOTAL,45,27,18,0,0,0,0,0,0,0,0,0,0,5,2,0,4,3,0,10,5,0,7,8,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73148.0,,,Cabecera municipal,32,18,14,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,7,4,0,5,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73148.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73148.0,,,Rural disperso,13,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,1,0,2,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73148.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73152.0,,73152 Casabianca,TOTAL,25,17,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,7,1,0,6,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73152.0,,,Cabecera municipal,16,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,1,0,4,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73152.0,,,Centro poblado,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73152.0,,,Rural disperso,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73152.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
73.0,73168.0,,73168 Chaparral,TOTAL,224,120,104,0,0,1,0,0,1,0,1,0,0,18,4,0,12,11,0,49,39,0,40,47,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
