,,,,,,,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 días,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2024,defunciones,Cuadro4
,,,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2024,defunciones,Cuadro4
70.0,70473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70508.0,,70508 Ovejas,TOTAL,140,84,56,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,3,0,0,3,1,0,1,1,0,1,3,0,1,2,0,5,3,0,8,4,0,12,3,0,14,8,0,10,4,0,12,15,0,4,6,0,3,3,0,1,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70508.0,,,Cabecera municipal,81,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,1,0,0,1,0,2,1,0,5,4,0,10,2,0,8,6,0,7,2,0,6,8,0,2,4,0,1,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70508.0,,,Centro poblado,34,22,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,1,0,4,2,0,2,1,0,3,5,0,1,1,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70508.0,,,Rural disperso,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,2,0,1,0,0,1,0,0,2,0,0,1,1,0,3,2,0,1,1,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70508.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70523.0,,70523 Palmito,TOTAL,50,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,2,0,0,0,0,1,1,0,1,0,0,1,3,0,9,1,0,3,9,0,2,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70523.0,,,Cabecera municipal,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,7,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70523.0,,,Centro poblado,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70523.0,,,Rural disperso,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70523.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70670.0,,70670 Sampués,TOTAL,202,112,90,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,2,0,0,1,0,2,0,0,4,1,0,5,4,0,2,1,0,0,0,0,4,1,0,4,5,0,7,3,0,5,8,0,13,6,0,5,11,0,13,9,0,11,13,0,13,8,0,12,11,0,4,3,0,1,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70670.0,,,Cabecera municipal,105,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,1,0,2,1,0,3,0,0,5,4,0,10,3,0,5,7,0,5,5,0,5,7,0,5,7,0,7,5,0,3,1,0,1,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70670.0,,,Centro poblado,48,28,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,2,2,0,3,0,0,0,1,0,2,2,0,0,2,0,5,0,0,2,4,0,3,1,0,4,5,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70670.0,,,Rural disperso,49,25,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,3,0,0,3,0,1,1,0,0,2,0,3,4,0,4,2,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70670.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70678.0,,70678 San Benito Abad,TOTAL,139,82,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,2,0,0,3,1,0,3,0,0,3,0,0,1,2,0,3,1,0,3,4,0,1,2,0,5,3,0,9,3,0,7,7,0,11,9,0,10,9,0,11,7,0,3,5,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70678.0,,,Cabecera municipal,51,28,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,2,2,0,5,3,0,1,2,0,3,6,0,4,0,0,2,4,0,2,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70678.0,,,Centro poblado,53,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,2,0,1,1,0,0,1,0,2,0,0,3,3,0,7,2,0,3,7,0,5,2,0,1,4,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70678.0,,,Rural disperso,35,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,3,2,0,1,1,0,3,2,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70678.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70702.0,,70702 San Juan de Betulia,TOTAL,64,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,2,1,0,2,0,0,2,1,0,2,1,0,7,0,0,4,6,0,3,5,0,2,6,0,0,3,0,0,3,0,0,0,0,2024,defunciones,Cuadro4
70.0,70702.0,,,Cabecera municipal,39,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,3,3,0,1,2,0,1,3,0,0,3,0,0,2,0,0,0,0,2024,defunciones,Cuadro4
70.0,70702.0,,,Centro poblado,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,0,0,0,2,0,1,2,0,1,3,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70702.0,,,Rural disperso,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70702.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70708.0,,70708 San Marcos,TOTAL,281,171,110,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,2,1,0,3,2,0,4,2,0,1,2,0,5,1,0,5,3,0,7,5,0,6,2,0,8,6,0,10,8,0,12,8,0,20,8,0,25,15,0,20,18,0,21,8,0,9,10,0,4,5,0,0,4,0,0,0,0,2024,defunciones,Cuadro4
70.0,70708.0,,,Cabecera municipal,183,106,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,2,2,0,3,1,0,0,2,0,4,0,0,2,1,0,3,2,0,2,1,0,4,4,0,4,6,0,11,5,0,15,5,0,20,12,0,11,14,0,13,6,0,5,8,0,3,4,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70708.0,,,Centro poblado,35,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,1,0,1,1,0,2,1,0,1,2,0,2,1,0,1,1,0,4,2,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro4
70.0,70708.0,,,Rural disperso,63,45,18,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,3,1,0,2,2,0,2,0,0,3,1,0,4,1,0,0,1,0,3,2,0,4,2,0,5,2,0,6,0,0,2,2,0,1,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70708.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70713.0,,70713 San Onofre,TOTAL,240,130,110,0,0,0,0,0,1,0,3,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,3,0,0,3,1,0,3,0,0,4,1,0,5,2,0,2,1,0,2,4,0,6,1,0,2,7,0,17,10,0,11,6,0,12,8,0,12,17,0,14,16,0,10,14,0,10,11,0,2,3,0,2,2,0,0,0,0,2024,defunciones,Cuadro4
70.0,70713.0,,,Cabecera municipal,112,59,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,1,0,2,0,0,1,0,0,1,3,0,5,0,0,1,1,0,8,4,0,5,4,0,4,4,0,5,8,0,10,9,0,3,7,0,4,8,0,2,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70713.0,,,Centro poblado,90,45,45,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,1,1,0,0,4,0,6,5,0,4,2,0,7,2,0,5,7,0,4,5,0,3,6,0,6,3,0,0,1,0,1,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70713.0,,,Rural disperso,38,26,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,1,0,2,0,0,1,2,0,2,2,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70713.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70717.0,,70717 San Pedro,TOTAL,90,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,3,0,0,3,3,0,3,6,0,6,5,0,5,3,0,11,6,0,5,5,0,4,8,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70717.0,,,Cabecera municipal,69,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,3,3,0,1,5,0,5,4,0,3,2,0,9,4,0,5,3,0,3,7,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70717.0,,,Centro poblado,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70717.0,,,Rural disperso,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70717.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70742.0,,70742 San Luis de Sincé,TOTAL,174,85,89,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,2,0,0,1,1,0,1,0,0,2,3,0,1,0,0,3,1,0,1,1,0,6,6,0,11,6,0,9,7,0,9,9,0,9,8,0,8,12,0,6,15,0,9,12,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70742.0,,,Cabecera municipal,141,69,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,1,0,1,0,0,2,3,0,1,0,0,3,0,0,1,1,0,5,5,0,10,4,0,7,6,0,6,9,0,7,7,0,6,10,0,5,11,0,7,9,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70742.0,,,Centro poblado,26,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,2,1,0,2,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70742.0,,,Rural disperso,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70742.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70771.0,,70771 Sucre,TOTAL,96,54,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,2,0,0,3,3,0,6,4,0,2,4,0,5,4,0,6,7,0,10,3,0,8,5,0,3,5,0,1,1,0,2,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70771.0,,,Cabecera municipal,46,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,0,1,0,2,4,0,4,3,0,4,0,0,5,3,0,2,3,0,0,1,0,1,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70771.0,,,Centro poblado,25,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,0,1,2,0,5,1,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70771.0,,,Rural disperso,25,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,2,0,2,0,0,1,2,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70771.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70820.0,,70820 Santiago de Tolú,TOTAL,175,112,63,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,2,0,0,3,2,0,1,0,0,9,1,0,10,2,0,7,2,0,4,4,0,7,2,0,8,4,0,11,6,0,12,4,0,13,8,0,15,12,0,3,9,0,2,1,0,0,2,0,0,0,0,2024,defunciones,Cuadro4
70.0,70820.0,,,Cabecera municipal,128,82,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,7,0,0,6,2,0,6,2,0,3,1,0,4,1,0,5,2,0,8,6,0,8,3,0,13,8,0,11,10,0,3,7,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70820.0,,,Centro poblado,23,17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,1,0,2,0,0,3,0,0,2,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70820.0,,,Rural disperso,24,13,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
70.0,70823.0,,70823 San José de Toluviejo,TOTAL,112,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,0,3,0,0,4,0,0,2,1,0,2,0,0,5,4,0,3,3,0,3,2,0,3,3,0,2,4,0,7,8,0,3,6,0,9,6,0,8,8,0,0,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
70.0,70823.0,,,Cabecera municipal,37,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,1,0,2,2,0,3,0,0,0,2,0,1,1,0,2,4,0,1,2,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
