columna,"CUADRO 12 - Defunciones por grupos de edad y sexo, según departamentos de residencia y grupos de causas de defunción  (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,año,tipo,hoja_origen
23.0,,038 Todos los demás tumores malignos de otras localizaciones,29,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,3,0,0,2,2,0,1,0,0,4,3,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",33,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,2,1,0,1,0,0,2,0,0,3,1,0,3,3,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,2,0,0,1,0,0,1,0,1,2,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,041 Diabetes mellitus,278,114,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,4,0,2,4,0,6,5,0,9,5,0,12,8,0,9,24,0,10,17,0,16,24,0,17,29,0,9,13,0,10,21,0,9,6,0,2,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
23.0,,042 Deficiencias nutricionales,72,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,1,0,0,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,3,0,1,0,0,0,2,0,3,3,0,3,2,0,6,5,0,3,4,0,3,9,0,1,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,043 Todas las demás enfermedades endocrinas y nutricionales,49,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,5,0,0,2,0,0,2,1,0,1,3,0,0,1,0,2,4,0,1,1,0,2,3,0,0,6,0,1,2,0,1,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
23.0,,044 Trastornos mentales y del comportamiento,23,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,1,0,3,1,0,1,1,0,3,2,0,0,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
23.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,31,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,3,1,0,0,2,0,1,0,0,1,1,0,3,1,0,1,0,0,0,0,0,2,0,0,1,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,047 Todas las demás enfermedades del sistema nervioso,233,103,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,3,3,0,6,3,0,6,0,0,5,1,0,2,1,0,1,2,0,2,1,0,1,1,0,4,2,0,1,6,0,4,11,0,7,11,0,13,19,0,22,15,0,15,27,0,5,18,0,1,3,0,0,2,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,050 Enfermedades hipertensivas,306,148,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,2,0,6,6,0,5,7,0,17,6,0,15,11,0,11,11,0,24,15,0,21,22,0,19,39,0,14,23,0,6,13,0,3,2,0,0,0,0,2023,defunciones,Cuadro12
23.0,,051 Enfermedades isquémicas del corazón,1419,786,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,6,1,0,8,1,0,7,2,0,3,7,0,22,1,0,22,13,0,46,25,0,56,32,0,71,39,0,89,58,0,86,76,0,121,96,0,115,122,0,78,83,0,42,50,0,10,26,0,0,0,0,2023,defunciones,Cuadro12
23.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,3,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,053 Todas las demás formas de enfermedad del corazón,257,147,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,1,1,0,0,1,0,1,0,0,2,1,0,2,2,0,5,3,0,10,5,0,16,10,0,12,8,0,21,12,0,22,10,0,21,18,0,12,24,0,11,11,0,4,3,0,0,0,0,2023,defunciones,Cuadro12
23.0,,054 Insuficiencia cardíaca,68,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,2,0,4,1,0,1,2,0,7,4,0,6,6,0,9,5,0,3,3,0,2,1,0,0,3,0,0,0,0,2023,defunciones,Cuadro12
23.0,,055 Enfermedades cerebrovasculares,727,386,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,0,0,1,4,0,6,3,0,7,9,0,7,15,0,15,11,0,17,20,0,33,16,0,36,18,0,47,27,0,48,51,0,50,60,0,53,56,0,45,37,0,10,12,0,2,2,0,0,0,0,2023,defunciones,Cuadro12
23.0,,056 Aterosclerosis,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,057 Aneurisma aórtico,47,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,4,0,6,2,0,5,5,0,4,3,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,40,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,2,3,0,2,3,0,4,4,0,3,3,0,0,3,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,059 Neumonía,390,189,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,1,0,0,1,0,0,1,1,0,1,1,0,2,2,0,2,1,0,1,0,0,0,2,0,3,4,0,1,6,0,2,4,0,5,10,0,12,6,0,8,13,0,12,11,0,17,19,0,25,21,0,34,26,0,38,36,0,13,26,0,5,7,0,1,2,0,0,0,0,2023,defunciones,Cuadro12
23.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,474,250,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,2,1,0,2,3,0,18,11,0,13,13,0,37,17,0,41,27,0,42,44,0,46,38,0,19,44,0,22,18,0,3,6,0,0,0,0,2023,defunciones,Cuadro12
23.0,,061 Enfermedades del pulmón debidas a agentes externos,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,1,3,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,062 Todas las demás enfermedades del sistema respiratorio,79,33,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1,2,0,0,5,0,1,1,0,4,5,0,1,3,0,1,3,0,1,3,0,2,3,0,3,4,0,8,6,0,2,3,0,1,0,0,1,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
23.0,,063 Úlcera,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,1,0,0,2,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",92,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,2,5,0,2,5,0,7,5,0,9,6,0,11,9,0,5,6,0,3,4,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,066 Enfermedades del hígado,126,64,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,2,2,0,1,2,0,4,4,0,4,7,0,10,6,0,13,6,0,5,11,0,10,13,0,4,5,0,5,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",73,32,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,2,2,0,1,2,0,2,7,0,2,8,0,4,6,0,2,5,0,9,6,0,3,1,0,0,0,0,0,2,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",60,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,2,5,0,2,1,0,4,4,0,4,5,0,7,6,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,39,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,0,1,3,0,1,1,0,3,0,0,3,3,0,4,3,0,0,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,070 Hemorragia gastrointestinal,34,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,2,0,0,1,1,0,5,2,0,2,3,0,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,071 Enfermedades de la piel y del tejido subcutáneo,46,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,0,1,2,0,3,1,0,2,4,0,2,2,0,5,4,0,2,5,0,0,2,0,1,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
23.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,63,14,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,1,0,1,8,0,0,1,0,0,6,0,0,2,0,0,2,0,1,1,0,1,5,0,1,5,0,4,2,0,0,2,0,3,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,073 Enfermedades glomerulares y tubulointersticiales,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,074 Insuficiencia renal,136,87,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,4,2,0,4,5,0,3,1,0,4,4,0,11,3,0,14,3,0,16,5,0,7,6,0,10,8,0,9,5,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,075 Todas las demás enfermedades del sistema urinario,113,44,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,1,0,0,5,0,1,5,0,3,5,0,6,9,0,6,7,0,4,10,0,7,11,0,8,10,0,4,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,076 Hiperplasia de la próstata,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,7,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,077 Trastornos de los órganos genitales,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"078 Embarazo, parto y puerperio",16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,5,2,3,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,15,9,6,0,1,3,0,3,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",8,5,3,0,1,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,082 Trastornos respiratorios específicos del período perinatal,109,56,53,0,2,3,0,9,6,0,18,20,0,19,14,0,0,0,0,6,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,084 Infecciones específicas del período perinatal,37,22,15,0,0,1,0,2,0,0,9,6,0,9,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,085 Enterocolitis necrotizante del feto y del recién nacido,11,6,5,0,0,0,0,0,0,0,2,1,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,086 Todas las demás afecciones originadas en el período perinatal,4,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,087 Malformaciones congénitas del sistema circulatorio,42,25,17,0,0,0,0,1,1,0,4,2,0,6,4,0,0,0,0,8,5,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",49,22,27,0,0,2,0,1,1,0,4,6,0,4,5,0,1,0,0,3,5,0,0,0,0,1,0,0,3,0,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,"089 Signos, síntomas y afecciones mal definidas",53,39,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,1,0,1,1,0,3,1,0,2,0,0,3,1,0,4,0,0,2,0,0,4,1,0,1,0,0,2,1,0,1,2,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,090 Accidentes de transporte de motor y secuelas,273,225,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,17,1,0,22,5,0,25,2,0,21,8,0,17,3,0,16,2,0,19,3,0,17,2,0,17,3,0,20,3,0,12,5,0,6,4,0,5,4,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,091 Otros accidentes de transporte terrestre,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,093 Caídas,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,1,0,2,3,0,0,3,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,094 Accidentes por disparo de arma de fuego,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
23.0,,095 Ahogamiento y sumersión accidentales,36,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,3,1,0,9,2,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
