columna,"CUADRO 11 - Defunciones por grupo de edad y sexo, según departamentos de ocurrencia y grupos de causas de defunción  (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,año,tipo,hoja_origen
52.0,,043 Todas las demás enfermedades endocrinas y nutricionales,91,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,2,0,3,2,0,1,1,0,4,3,0,2,3,0,6,4,0,5,8,0,11,8,0,6,5,0,0,3,0,0,1,0,0,0,0,2023,defunciones,Cuadro11
52.0,,044 Trastornos mentales y del comportamiento,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,1,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro11
52.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,66,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,2,0,5,1,0,4,1,0,1,1,0,3,4,0,2,0,0,4,3,0,7,1,0,3,2,0,2,1,0,2,1,0,1,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,047 Todas las demás enfermedades del sistema nervioso,114,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,0,4,1,0,4,1,0,1,2,0,2,1,0,4,2,0,1,3,0,2,0,0,1,1,0,1,0,0,0,1,0,4,2,0,0,0,0,5,2,0,4,1,0,5,2,0,6,8,0,6,7,0,4,7,0,6,3,0,0,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,050 Enfermedades hipertensivas,471,222,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,0,3,2,0,7,3,0,6,3,0,4,7,0,12,15,0,20,19,0,34,25,0,41,39,0,40,52,0,34,53,0,16,24,0,1,4,0,0,0,0,2023,defunciones,Cuadro11
52.0,,051 Enfermedades isquémicas del corazón,1399,689,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,6,2,0,9,4,0,17,8,0,16,9,0,27,13,0,30,15,0,57,36,0,55,51,0,94,72,0,118,124,0,118,170,0,99,128,0,32,60,0,7,16,0,0,0,0,2023,defunciones,Cuadro11
52.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,22,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1,0,1,2,0,0,3,0,3,3,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,053 Todas las demás formas de enfermedad del corazón,109,49,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,2,0,2,2,0,3,1,0,2,1,0,2,1,0,3,5,0,4,2,0,6,6,0,5,7,0,5,5,0,4,13,0,6,4,0,1,5,0,0,2,0,0,0,0,2023,defunciones,Cuadro11
52.0,,054 Insuficiencia cardíaca,39,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,2,3,0,4,4,0,2,6,0,2,3,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,055 Enfermedades cerebrovasculares,542,248,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,2,1,0,1,3,0,5,8,0,7,4,0,16,10,0,20,10,0,32,16,0,28,38,0,30,48,0,41,50,0,37,53,0,23,32,0,3,17,0,0,1,0,0,0,0,2023,defunciones,Cuadro11
52.0,,056 Aterosclerosis,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,057 Aneurisma aórtico,29,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,1,0,2,0,0,4,1,0,3,2,0,3,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,42,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,4,0,1,1,0,5,5,0,2,6,0,1,3,0,0,2,0,0,2,0,0,0,0,2023,defunciones,Cuadro11
52.0,,059 Neumonía,242,135,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,1,0,1,0,0,4,0,0,1,0,0,2,0,0,1,2,0,1,1,0,1,0,0,3,0,0,4,2,0,7,2,0,3,2,0,5,3,0,6,5,0,10,8,0,13,13,0,13,14,0,15,18,0,28,19,0,7,12,0,4,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,446,247,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,1,0,5,6,0,6,3,0,16,5,0,16,17,0,32,17,0,60,33,0,56,44,0,29,40,0,17,27,0,3,3,0,0,0,0,2023,defunciones,Cuadro11
52.0,,061 Enfermedades del pulmón debidas a agentes externos,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,0,1,0,0,2,3,0,0,4,0,2,0,0,1,3,0,0,1,0,0,0,0,2023,defunciones,Cuadro11
52.0,,062 Todas las demás enfermedades del sistema respiratorio,101,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1,0,0,3,0,0,2,3,0,5,2,0,7,2,0,6,7,0,4,5,0,6,7,0,4,9,0,6,6,0,3,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,063 Úlcera,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,3,2,0,3,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,2,0,1,2,0,4,3,0,1,5,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",84,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,1,0,0,1,0,1,1,0,3,1,0,5,1,0,5,5,0,11,5,0,10,10,0,6,5,0,3,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,066 Enfermedades del hígado,82,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,3,3,0,10,5,0,5,11,0,8,6,0,5,6,0,4,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",158,66,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,2,2,0,2,6,0,2,3,0,3,11,0,6,4,0,8,14,0,4,9,0,10,19,0,12,15,0,10,5,0,2,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",46,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,3,1,0,3,3,0,1,1,0,1,3,0,5,5,0,2,7,0,1,1,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro11
52.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,37,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,3,0,0,1,0,0,2,0,0,4,1,0,3,6,0,3,5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,070 Hemorragia gastrointestinal,24,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,0,0,2,0,0,3,0,4,1,0,2,2,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,071 Enfermedades de la piel y del tejido subcutáneo,48,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,1,0,0,1,2,0,1,2,0,3,3,0,1,4,0,2,5,0,2,5,0,1,8,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,77,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,4,0,0,4,0,1,4,0,0,3,0,1,2,0,2,4,0,1,4,0,4,3,0,7,3,0,3,9,0,2,5,0,1,3,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,073 Enfermedades glomerulares y tubulointersticiales,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,074 Insuficiencia renal,66,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,5,4,0,2,1,0,5,2,0,6,6,0,3,3,0,9,5,0,0,3,0,1,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,075 Todas las demás enfermedades del sistema urinario,98,34,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,3,0,0,0,0,0,5,0,4,3,0,3,3,0,4,7,0,6,18,0,6,10,0,3,9,0,3,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,076 Hiperplasia de la próstata,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,077 Trastornos de los órganos genitales,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"078 Embarazo, parto y puerperio",16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,4,2,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,8,2,6,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,082 Trastornos respiratorios específicos del período perinatal,28,17,11,0,1,1,0,3,1,0,4,3,0,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,6,4,2,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,084 Infecciones específicas del período perinatal,16,8,8,0,0,0,0,0,1,0,2,1,0,3,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,085 Enterocolitis necrotizante del feto y del recién nacido,5,3,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,086 Todas las demás afecciones originadas en el período perinatal,8,6,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,087 Malformaciones congénitas del sistema circulatorio,18,12,6,0,1,1,0,0,1,0,1,1,0,6,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",21,10,10,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,6,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"089 Signos, síntomas y afecciones mal definidas",152,90,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,1,0,3,0,0,2,3,0,5,0,0,0,0,0,5,0,0,3,1,0,1,0,0,2,0,0,2,2,0,7,3,0,4,2,0,3,4,0,11,7,0,11,3,0,12,11,0,3,8,0,5,6,0,0,3,0,7,2,0,2023,defunciones,Cuadro11
52.0,,090 Accidentes de transporte de motor y secuelas,286,238,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,21,2,0,36,7,0,35,8,0,23,5,0,16,4,0,16,1,0,16,2,0,13,1,0,13,4,0,11,2,0,13,3,0,9,1,0,4,2,0,6,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,091 Otros accidentes de transporte terrestre,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,093 Caídas,88,69,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,1,0,0,5,0,0,2,1,0,5,1,0,7,0,0,5,1,0,6,2,0,7,2,0,6,1,0,3,3,0,6,4,0,5,3,0,1,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,094 Accidentes por disparo de arma de fuego,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,095 Ahogamiento y sumersión accidentales,31,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,4,0,0,3,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,096 Otros accidentes que obstruyen la respiración,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,1,0,2,0,0,3,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"098 Exposición al humo, fuego y llamas",17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",28,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,3,0,0,5,0,0,2,0,0,1,0,0,3,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
52.0,,100 Lesiones autoinfligidas intencionalmente (suicidios) y secuelas,135,94,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,12,8,0,20,4,0,12,6,0,9,4,0,7,2,0,4,4,0,8,3,0,3,3,0,6,1,0,2,1,0,3,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro11
